Latitude,Longitude,Elevation,Distance,Elevation Gain
43.21390000,-74.2078200,280.0,0.0,0.0
43.21381000,-74.2077300,282.0,0.007694635215711471,2.0
43.21380000,-74.2077400,282.0,0.008549594927557988,2.0
43.21376000,-74.2078500,281.0,0.014739901295863896,3.0
43.21374000,-74.2080000,280.0,0.022418593118953667,4.0
43.21372000,-74.2081300,279.0,0.029109074410428856,5.0
43.21363000,-74.2082100,279.0,0.036518316564233155,5.0
43.21303000,-74.2086200,283.0,0.08283087335716299,9.0
43.21260000,-74.2085900,286.0,0.11257938633479879,12.0
43.21234000,-74.2084600,289.0,0.13169925995456397,15.0
43.21225000,-74.2085600,289.0,0.1397009147716462,15.0
43.21198000,-74.2088500,291.0,0.16339222886717986,17.0
43.21190000,-74.2088600,292.0,0.1689425860103243,18.0
43.21186000,-74.2088100,292.0,0.17268127614678225,18.0
43.21129000,-74.2091700,306.0,0.21603659216072613,32.0
43.21135000,-74.2096900,312.0,0.24254862610618266,38.0
43.21111000,-74.2098800,319.0,0.26169337660989955,45.0
43.21105000,-74.2100900,322.0,0.27305203777121195,48.0
43.21104000,-74.2103500,326.0,0.28616327042510104,52.0
43.21113000,-74.2105200,327.0,0.2967441960502784,53.0
43.21112000,-74.2105700,328.0,0.29935515933564777,54.0
43.21132000,-74.2108000,327.0,0.3173857999504969,55.0
43.21130000,-74.2108500,328.0,0.32025795195511136,56.0
43.21115000,-74.2108800,330.0,0.33073147922081014,58.0
43.21109000,-74.2111200,334.0,0.34350855404307334,62.0
43.21115000,-74.2113700,337.0,0.35676296970195015,65.0
43.21167000,-74.2119300,342.0,0.4024369104437826,70.0
43.21198000,-74.2124700,346.0,0.4370522389920038,74.0
43.21200000,-74.2126100,347.0,0.44423636808237005,75.0
43.21193000,-74.2129100,352.0,0.4600987897552483,80.0
43.21194000,-74.2130400,353.0,0.466681562441267,81.0
43.21179000,-74.2131200,357.0,0.4778009966057424,85.0
43.21162000,-74.2130700,360.0,0.48981369720909723,88.0
43.21154000,-74.2131700,362.0,0.4972910941642247,90.0
43.21144000,-74.2131400,364.0,0.5043636578241592,92.0
43.21123000,-74.2128500,364.0,0.5249499603447885,92.0
43.21101000,-74.2127000,365.0,0.5419238768286011,93.0
43.21098000,-74.2127500,366.0,0.5451852057757995,94.0
43.21075000,-74.2127100,369.0,0.561203824015047,97.0
43.21070000,-74.2127200,370.0,0.5646950003654406,98.0
43.21067000,-74.2128600,372.0,0.5720435227793377,100.0
43.21070000,-74.2130400,374.0,0.5813419485270129,102.0
43.21063000,-74.2135100,382.0,0.6054993484440601,110.0
43.20991000,-74.2131700,393.0,0.6581105756452067,121.0
43.20983000,-74.2130700,393.0,0.6655880676859575,121.0
43.20979000,-74.2131100,394.0,0.6690079842461104,122.0
43.20972000,-74.2134800,400.0,0.6882582267471423,128.0
43.20976000,-74.2135800,400.0,0.6940026443968342,128.0
43.20972000,-74.2138200,402.0,0.7064007279408712,130.0
43.20955000,-74.2140700,406.0,0.7236189337849416,134.0
43.20935000,-74.2138800,409.0,0.7404268602198116,137.0
43.20931000,-74.2139000,410.0,0.7433683969916602,138.0
43.20902000,-74.2136800,413.0,0.7662644495825014,141.0
43.20886000,-74.2136600,416.0,0.7773651683639266,144.0
43.20884000,-74.2139400,418.0,0.7915333951132005,146.0
43.20888000,-74.2142500,419.0,0.8073876042053925,147.0
43.20880000,-74.2147200,421.0,0.8316934538442153,149.0
43.20869000,-74.2149500,423.0,0.8455470967031032,151.0
43.20867000,-74.2152600,425.0,0.8612196433715803,153.0
43.20851000,-74.2156100,431.0,0.8820255231761988,159.0
43.20850000,-74.2157500,433.0,0.8891096762391006,161.0
43.20843000,-74.2158700,435.0,0.8968499695483434,163.0
43.20835000,-74.2158800,436.0,0.9024003293508577,164.0
43.20816000,-74.2156400,437.0,0.9202446201956898,165.0
43.20808000,-74.2156900,438.0,0.9263186013280928,166.0
43.20794000,-74.2161200,442.0,0.9500357534138489,170.0
43.20791000,-74.2164100,443.0,0.9647866092802847,171.0
43.20777000,-74.2166500,448.0,0.980267292589693,176.0
43.20760000,-74.2167700,451.0,0.9934766218852294,179.0
43.20757000,-74.2169200,452.0,1.001309934529629,180.0
43.20751000,-74.2169800,453.0,1.0064398756052588,181.0
43.20733000,-74.2174800,454.0,1.0345241245308399,182.0
43.20731000,-74.2178000,455.0,1.050698725819731,183.0
43.20713000,-74.2178700,458.0,1.063625498252955,186.0
43.20705000,-74.2181100,460.0,1.0769160900319859,188.0
43.20693000,-74.2182300,462.0,1.0871760042796315,190.0
43.20693000,-74.2185500,462.0,1.1032915710611302,190.0
43.20684000,-74.2190000,467.0,1.1267917597906696,195.0
43.20685000,-74.2192800,471.0,1.140909817537496,199.0
43.20703000,-74.2203100,479.0,1.194251878333936,207.0
43.20740000,-74.2208200,477.0,1.230490206173566,209.0
43.20755000,-74.2211500,479.0,1.2500760333037102,211.0
43.20760000,-74.2214500,481.0,1.26557416048921,213.0
43.20770000,-74.2216000,481.0,1.2758114962681137,213.0
43.20789000,-74.2216900,481.0,1.2896996332873545,213.0
43.20812000,-74.2221500,482.0,1.3177921447057188,214.0
43.20806000,-74.2223500,482.0,1.3286839737185936,214.0
43.20815000,-74.2230100,485.0,1.3624983829327355,217.0
43.20863000,-74.2232900,493.0,1.3985363605373498,225.0
43.20905000,-74.2238400,493.0,1.4386521913116328,225.0
43.20911000,-74.2239500,495.0,1.4455711795047963,227.0
43.20908000,-74.2240800,495.0,1.4524382019785296,227.0
43.20895000,-74.2241900,494.0,1.4629911717042856,228.0
43.20900000,-74.2242700,496.0,1.4682982989220124,230.0
43.20913000,-74.2243300,498.0,1.477775036014847,232.0
43.20922000,-74.2242000,497.0,1.4868043148896137,233.0
43.20942000,-74.2241500,497.0,1.5008505110152448,233.0
43.20982000,-74.2243500,502.0,1.5302658623394683,238.0
43.21017000,-74.2248200,508.0,1.5641037327993021,244.0
43.21048000,-74.2249500,509.0,1.5865007947161571,245.0
43.21055000,-74.2250400,509.0,1.5931290086587118,245.0
43.21056000,-74.2251800,510.0,1.6002129258904136,246.0
43.21075000,-74.2255200,510.0,1.6217881771431513,246.0
